target,model,family,n_train,n_compare,n_test,fit_time_s,predict_us_per_sample,subsampled_to,cv_n_mean,cv_r2_mean,cv_rmse_mean,cv_mae_mean,cv_medae_mean,cv_mape_mean,cv_smape_mean,cv_nrmse_mean,cv_max_error_mean,cv_explained_variance_mean,cv_pearson_r_mean,cv_spearman_rho_mean,cv_n_std,cv_r2_std,cv_rmse_std,cv_mae_std,cv_medae_std,cv_mape_std,cv_smape_std,cv_nrmse_std,cv_max_error_std,cv_explained_variance_std,cv_pearson_r_std,cv_spearman_rho_std,test_n,test_r2,test_rmse,test_mae,test_medae,test_mape,test_smape,test_nrmse,test_max_error,test_explained_variance,test_pearson_r,test_spearman_rho,test_r2_ci_low,test_r2_ci_high,test_rmse_ci_low,test_rmse_ci_high,test_mae_ci_low,test_mae_ci_high,notes
log10_retention_time_s,lightgbm,boosting,42491,15000,7496,1.5945,5.6241,,3000.0,0.7848575061691183,1.956167777738806,1.0637841542752002,0.3228284755292635,465.3019353871456,60.73631466517956,0.14656663572694342,10.619647665399226,0.7850008592189619,0.8867436502796316,0.9108341097116399,0.0,0.006945814561041483,0.035896755383444966,0.020679510964169562,0.007919216117160791,169.7971121616265,0.7947316288554643,0.0030098002917957906,0.6824797210089941,0.00687071782672569,0.0034502023868511387,0.004120441692392926,7496.0,0.8199737088648841,1.7652522979619705,0.9576921190697553,0.2863608952580224,346.04504632463045,59.0402178580553,0.1320296105474794,9.992336691149003,0.8199739859805041,0.9060029301307425,0.9176052475902419,0.8106872603542096,0.8300513514788543,1.71144848585885,1.8168339363500596,0.9243824989112265,0.9833588684698299,cross-validated on a 15000-row subsample; final model refitted on all 42491 development rows
log10_retention_time_s,catboost,boosting,42491,15000,7496,6.0688,1.9765,,3000.0,0.7971678499044638,1.8991874034753082,1.1159296696159047,0.42366315498769713,463.85800648653776,67.33029913299485,0.14229519632019594,9.749808550403596,0.7972557322205489,0.8934201288229175,0.896696169388606,0.0,0.008133578061121654,0.03914785337012549,0.019885727594076936,0.016572779674480353,162.39596389887924,1.0189783645480643,0.0031154547274263016,0.582627929950561,0.008088853344392136,0.004256138263912078,0.003533878098541778,7496.0,0.8261055321003502,1.7349289795658813,1.0161761486200855,0.37947177981406,415.46135802743987,65.9230139457525,0.12976161977756787,9.216536502997094,0.8261074763008859,0.9091188576793398,0.9042214167572782,0.8176672305999723,0.8341093047211698,1.68452693288114,1.7783093588996743,0.9853621209720124,1.0476883708067322,cross-validated on a 15000-row subsample; final model refitted on all 42491 development rows
log10_retention_time_s,mlp,neural,42491,15000,7496,19.2274,2.4065,,3000.0,0.9059337241474215,1.2910669937057109,0.4867738155304144,0.1356427721298162,164.93397966826228,37.524074648468414,0.09674388845974369,11.213556667896857,0.9061942606779125,0.9521408167650847,0.9701397183005527,0.0,0.011857119942618951,0.0831109469320894,0.04680255726727402,0.020370235228107894,81.11394657242438,3.687620000067531,0.006450418981825995,0.4178433274702026,0.011676744130109174,0.00607796093480816,0.004880500790860368,7496.0,0.9492739449309172,0.9370318712209842,0.29877375405700257,0.10345567958786187,88.47762643391403,32.09216346351231,0.07008400621866669,11.841288146893461,0.9495123819513173,0.9744455933849493,0.9839798687511214,0.9404785219128855,0.9572194777895703,0.8610245087675561,1.0160431510671746,0.27935110446309924,0.32112379566237614,cross-validated on a 15000-row subsample; final model refitted on all 42491 development rows
log10_retention_time_s,mlp_deep,neural,42491,15000,7496,49.8467,2.3629,,3000.0,0.9114020793385065,1.2532890342065386,0.423448875524943,0.12868035373536194,119.71823605552622,33.63218627388726,0.09391375541326366,11.617697390363151,0.9116326024921287,0.9548838647419282,0.9773584822755226,0.0,0.010974119542646809,0.07894442105413402,0.04107933119644791,0.025377362120059144,25.441905873240227,3.6373738787113985,0.006154776436758837,0.6090194139653347,0.01113509573738504,0.005796649925898317,0.0044279016692359615,7496.0,0.9509762084125553,0.9211752629985721,0.21231943047382998,0.0528645969956571,46.753583115815445,19.98332948247311,0.0688980330800813,12.24453568680082,0.9509999239575476,0.9752890590047335,0.9909399197905395,0.9413349519442531,0.9594233100491277,0.8323323223406204,1.011672233442778,0.19269644214692763,0.2322039232733594,cross-validated on a 15000-row subsample; final model refitted on all 42491 development rows
read_delay_ns,ridge,linear,33374,15000,5915,0.0719,1.2034,,3000.0,0.6327472759494739,5.613281495732294,4.200013854054843,3.3304013268180115,164.65923166800343,67.36539878687081,0.14137416989512344,25.459220251208585,0.6329148610193198,0.7957426685907226,0.9341798068442145,0.0,0.005134034981004608,0.08391296428819527,0.047648878689498075,0.03333380115618024,7.631070782890718,1.0542644443364904,0.002019344043427767,1.5362369002350014,0.005145732624428277,0.0030119487914029765,0.0026239989250198153,5915.0,0.6305301850615822,5.669726038882073,4.25555735484105,3.402440086913369,161.55815181051432,67.631192139452,0.1424060046417075,25.09129623685878,0.6305308332897981,0.7940599799338878,0.9344426755416414,0.6196772420576214,0.6420293686345471,5.519168406052103,5.820973745753092,4.158185008333901,4.349433294783906,cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,elasticnet,linear,33374,15000,5915,21.8932,2.0523,,3000.0,0.6326598193802642,5.6139634076556515,4.199723140924028,3.3315132076213283,164.75025758620592,67.33499975182485,0.14139144752037708,25.39119979794113,0.6328264866366158,0.7956882298053791,0.9347251916160927,0.0,0.005058280457253808,0.08429155994442376,0.04826698226431644,0.03673252039742864,7.606203972594237,1.0738053985233982,0.0020363400737275455,1.5657819989169663,0.00506174050539057,0.002977769171360877,0.002634682778976735,5915.0,0.6302932167995343,5.671543954327128,4.255492425177452,3.405884507355477,161.7797078758022,67.5972176096318,0.14245166506225185,25.16910027609267,0.6302938652004604,0.7939106518063883,0.9349606239314454,0.6200041194474898,0.6421437634175974,5.533409335901855,5.811485717857459,4.163900442109093,4.356215640136831,cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,poly2_ridge,linear,33374,15000,5915,0.4378,5.0989,,3000.0,0.8294419282946708,3.8254108949998455,2.5231926849076998,1.7425881078481296,84.66572415365665,54.10289155740303,0.09634898965256068,29.062282708428246,0.8295010974372223,0.9108998479415791,0.9451963116713206,0.0,0.004340142433346507,0.08435955359569643,0.05148268613379115,0.036788514358333906,4.409179169593113,1.4194750418787967,0.002235943760325067,2.5955285256256486,0.004301043206340641,0.002345340476656787,0.0015806888147393678,5915.0,0.8316906552643274,3.826720186618885,2.5248760355505317,1.711776185237209,84.65657400620908,54.38826350724351,0.09611539057107857,36.31225161188122,0.8316921978746212,0.9119768892919745,0.9467866592913824,0.8193669543042913,0.8424957016497023,3.6709204474797974,3.9698413975946787,2.4601472304447816,2.603723721515014,cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,knn,neighbour,33374,15000,5915,0.1332,205.6524,,3000.0,0.5225551475676785,6.40109757425113,4.2636673191505725,2.6756827150350517,84.4394956815448,53.968418362464604,0.16121823290968149,30.013147037852576,0.5241807755822327,0.7511614788059204,0.8663010655477775,0.0,0.007825119009749765,0.14788881181505656,0.10525616641344451,0.10148665116411702,2.2629730914275266,1.0900288644639458,0.0037583056371504114,1.5467402181098,0.007576942841632127,0.005587769950093889,0.0034026320209434072,5915.0,0.553327230942312,6.234007655302727,4.075699336452274,2.447086497045987,74.9749977469303,50.47892032899198,0.15657901581299755,31.428533143090707,0.5548439466132931,0.7705026544769229,0.8868174712314892,0.5394646861271347,0.5673549772471782,6.020315384852058,6.4350470867096465,3.9619016713271016,4.204392355107955,cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,svr_rbf,kernel,5000,15000,5915,4.6479,464.5677,5000,3000.0,0.8102077027445154,4.035302313811802,2.333061634102652,1.2691070553486585,52.37843512904844,43.03430718990347,0.10163528847446728,27.8209857009985,0.8130900371292566,0.9059554316212809,0.9485063953294078,0.0,0.005736231499705539,0.09879221608010742,0.047660123058175526,0.0290273102498954,1.4978888747110037,0.7828472979347935,0.0025890130901844765,1.822784989291953,0.005748970368252761,0.0042110757436004155,0.0029756401625185133,5915.0,0.8032197730007182,4.137741177806699,2.3917835215512238,1.276631061660765,51.82296648582775,43.32401914679031,0.10392727714390732,33.44256284480035,0.8063213733094372,0.9023071676172183,0.9471716390520382,0.7903315074012869,0.8148646913721717,3.985021386989893,4.298185926067604,2.3048924745738915,2.486517839469271,fitted on a 5000-row subsample (model cost is super-linear in n); cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,gpr,kernel,2000,15000,5915,52.0685,136.6771,2000,3000.0,0.7990204126489073,4.151474620648787,2.7599431573574353,1.8917301617101363,79.83714586588815,56.456200538797205,0.10455995888352301,31.39932207628342,0.7991159638508136,0.8946287668137103,0.9335816304224249,0.0,0.0073611707510334535,0.07058650960864099,0.03544702872073266,0.055902377728636356,1.3109932083763813,2.298860349591529,0.001851891444278033,2.8579753428192864,0.007426456469114846,0.0035941373257375245,0.0075844175966146505,5915.0,0.8106761460264875,4.058590748547266,2.787722381158307,1.9518377587299067,82.67164403573675,57.28924528596644,0.10193926285199727,28.80916318621687,0.8107308868512607,0.9005067316458502,0.9359580874957365,0.8002372528513266,0.8213277900268264,3.924024157605346,4.21771422489036,2.7243609346469118,2.8673220787829057,fitted on a 2000-row subsample (model cost is super-linear in n); cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,random_forest,ensemble,33374,15000,5915,5.3592,24.0675,,3000.0,0.8494915039036185,3.5936188220467775,2.045677203761997,0.8382277097823401,27.161034697902426,22.49873032425797,0.09051101968830078,20.85363349763889,0.8495748492624629,0.9258676153920758,0.9704966942237816,0.0,0.004193662726562981,0.08692328150721092,0.053086559585360876,0.03428813447132132,0.5209187743777739,0.3536606808511189,0.0022905799649291093,2.7695384527657976,0.004158024757161002,0.0027852019040042154,0.0016803434239232686,5915.0,0.8798775476580748,3.2328435485814735,1.7662989744184254,0.6398603765376967,21.49801134330998,18.320023222217618,0.08119904387408143,23.076615713650796,0.8799042837922351,0.9403123410883312,0.9779153454750833,0.8722719094337359,0.8869915119581825,3.090214041582424,3.3544553824660333,1.6982542131200744,1.8338708593510007,cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
read_delay_ns,extra_trees,ensemble,33374,15000,5915,2.5109,21.4543,,3000.0,0.8459168317655525,3.635969847048591,2.06072853606636,0.8777449822500003,28.999648338672152,23.676882610743757,0.09157723622690474,21.81598024941666,0.8459929203817046,0.9262501366115126,0.9726123124595635,0.0,0.002685214714533526,0.06419434281498983,0.03696383767110421,0.036645605692124786,0.3830256200137168,0.4150963635352567,0.001730051872962426,2.1549294230690985,0.002644024737721483,0.0025133088291126506,0.001470524651241613,5915.0,0.8705343094666158,3.356216273114388,1.8397193037163309,0.7028606916666469,23.420302002469615,19.69888923762155,0.08429778562315517,23.9965094625,0.870564159857042,0.9366976441999423,0.9774634376827578,0.8620925144641622,0.8784468937637174,3.2321754796847917,3.4855871108504135,1.7740075501401058,1.9068793454584962,cross-validated on a 15000-row subsample; final model refitted on all 33374 development rows
