group_1,group_2,mean_rank_1,mean_rank_2,rank_difference,critical_difference,significant,z,p_value_adjusted
elasticnet,random_forest,14.0,10.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
elasticnet,ridge,14.0,13.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
elasticnet,svr_rbf,14.0,9.0,5.0,8.873849897310638,False,1.889822365046136,1.0
elasticnet,xgboost,14.0,6.0,8.0,8.873849897310638,False,3.0237157840738176,1.0
extra_trees,gpr,11.0,7.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
extra_trees,hist_gbr,11.0,5.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
extra_trees,knn,11.0,12.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
extra_trees,lightgbm,11.0,4.0,7.0,8.873849897310638,False,2.6457513110645903,1.0
extra_trees,mlp,11.0,2.2,8.8,8.873849897310638,False,3.3260873624811995,1.0
extra_trees,mlp_deep,11.0,1.2,9.8,8.873849897310638,True,3.704051835490427,0.8021335962834197
extra_trees,poly2_ridge,11.0,8.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
extra_trees,random_forest,11.0,10.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
extra_trees,ridge,11.0,13.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
extra_trees,svr_rbf,11.0,9.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
extra_trees,xgboost,11.0,6.0,5.0,8.873849897310638,False,1.889822365046136,1.0
gpr,hist_gbr,7.0,5.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
gpr,knn,7.0,12.0,5.0,8.873849897310638,False,1.889822365046136,1.0
gpr,lightgbm,7.0,4.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
gpr,mlp,7.0,2.2,4.8,8.873849897310638,False,1.8142294704442905,1.0
gpr,mlp_deep,7.0,1.2,5.8,8.873849897310638,False,2.1921939434535176,1.0
gpr,poly2_ridge,7.0,8.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
gpr,random_forest,7.0,10.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
gpr,ridge,7.0,13.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
gpr,svr_rbf,7.0,9.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
gpr,xgboost,7.0,6.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
hist_gbr,knn,5.0,12.0,7.0,8.873849897310638,False,2.6457513110645903,1.0
hist_gbr,lightgbm,5.0,4.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
hist_gbr,mlp,5.0,2.2,2.8,8.873849897310638,False,1.058300524425836,1.0
hist_gbr,mlp_deep,5.0,1.2,3.8,8.873849897310638,False,1.4362649974350634,1.0
hist_gbr,poly2_ridge,5.0,8.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
hist_gbr,random_forest,5.0,10.0,5.0,8.873849897310638,False,1.889822365046136,1.0
hist_gbr,ridge,5.0,13.0,8.0,8.873849897310638,False,3.0237157840738176,1.0
hist_gbr,svr_rbf,5.0,9.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
hist_gbr,xgboost,5.0,6.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
knn,lightgbm,12.0,4.0,8.0,8.873849897310638,False,3.0237157840738176,1.0
knn,mlp,12.0,2.2,9.8,8.873849897310638,True,3.704051835490427,0.8021335962834197
knn,mlp_deep,12.0,1.2,10.8,8.873849897310638,True,4.082016308499654,0.354581539672129
