group,n,mean,std,median,iqr,min,max,mean_ci_low,mean_ci_high
bayesian,7,12.669868446639981,2.0770668613372463,13.335066416015495,3.624062919036483,10.300458859048982,15.042300929828246,11.298588448967918,14.053273518117937
de,7,38.6592711903995,13.005013252275576,34.51609079566875,14.411714473342453,22.59965815453469,61.59532998834672,30.24511616787541,47.91025430775901
moead,7,48.606321546223064,0.5939518034579897,48.50705282442951,0.8517367035542094,47.97607345354013,49.53350168053678,48.21723816183687,49.020114767334015
nsga2,7,10.773532953744843,0.5338232029973474,10.945233322192522,0.7113021904347985,10.07316978284949,11.541333286465948,10.416765753319996,11.132133090663624
nsga3,7,12.267282169067794,1.3512211164193602,12.64688794270088,2.2234112494633393,10.630711425018076,13.88067529411854,11.341397583221983,13.160555590622423
pso,7,37.73204014234131,8.732596851948259,36.11751229246848,8.307045832634515,25.862208756033848,52.03923607137159,32.12466168939916,43.9941327926338
