group_1,group_2,n_pairs,statistic,p_value,median_1,median_2,cliffs_delta,effect_magnitude,a12,p_value_holm,significant
gpr,knn,5,0.0,0.0625,0.801488890755065,0.5216927579891337,1.0,large,1.0,1.0,False
gpr,lightgbm,5,0.0,0.0625,0.801488890755065,0.9201517277446104,-1.0,large,0.0,1.0,False
gpr,mlp,5,0.0,0.0625,0.801488890755065,0.9700526459651126,-1.0,large,0.0,1.0,False
gpr,mlp_deep,5,0.0,0.0625,0.801488890755065,0.9723127451264356,-1.0,large,0.0,1.0,False
gpr,poly2_ridge,5,0.0,0.0625,0.801488890755065,0.8290996573670271,-1.0,large,0.0,1.0,False
gpr,random_forest,5,0.0,0.0625,0.801488890755065,0.8501603741959121,-1.0,large,0.0,1.0,False
gpr,ridge,5,0.0,0.0625,0.801488890755065,0.6332168300913028,1.0,large,1.0,1.0,False
gpr,svr_rbf,5,0.0,0.0625,0.801488890755065,0.8085173675090638,-0.76,large,0.12,1.0,False
gpr,xgboost,5,0.0,0.0625,0.801488890755065,0.9064518366810128,-1.0,large,0.0,1.0,False
hist_gbr,knn,5,0.0,0.0625,0.921019557459654,0.5216927579891337,1.0,large,1.0,1.0,False
hist_gbr,lightgbm,5,5.0,0.625,0.921019557459654,0.9201517277446104,0.12,negligible,0.56,1.0,False
hist_gbr,mlp,5,0.0,0.0625,0.921019557459654,0.9700526459651126,-1.0,large,0.0,1.0,False
hist_gbr,mlp_deep,5,0.0,0.0625,0.921019557459654,0.9723127451264356,-1.0,large,0.0,1.0,False
hist_gbr,poly2_ridge,5,0.0,0.0625,0.921019557459654,0.8290996573670271,1.0,large,1.0,1.0,False
hist_gbr,random_forest,5,0.0,0.0625,0.921019557459654,0.8501603741959121,1.0,large,1.0,1.0,False
hist_gbr,ridge,5,0.0,0.0625,0.921019557459654,0.6332168300913028,1.0,large,1.0,1.0,False
hist_gbr,svr_rbf,5,0.0,0.0625,0.921019557459654,0.8085173675090638,1.0,large,1.0,1.0,False
