group_1,group_2,mean_rank_1,mean_rank_2,rank_difference,critical_difference,significant,z,p_value_adjusted
elasticnet,random_forest,13.8,8.0,5.800000000000001,8.873849897310638,False,2.192193943453518,1.0
elasticnet,ridge,13.8,13.2,0.6000000000000014,8.873849897310638,False,0.22677868380553687,1.0
elasticnet,svr_rbf,13.8,11.0,2.8000000000000007,8.873849897310638,False,1.0583005244258366,1.0
elasticnet,xgboost,13.8,6.0,7.800000000000001,8.873849897310638,False,2.9481228894719727,1.0
extra_trees,gpr,7.0,9.8,2.8000000000000007,8.873849897310638,False,1.0583005244258366,1.0
extra_trees,hist_gbr,7.0,4.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
extra_trees,knn,7.0,12.0,5.0,8.873849897310638,False,1.889822365046136,1.0
extra_trees,lightgbm,7.0,5.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
extra_trees,mlp,7.0,1.2,5.8,8.873849897310638,False,2.1921939434535176,1.0
extra_trees,mlp_deep,7.0,2.0,5.0,8.873849897310638,False,1.889822365046136,1.0
extra_trees,poly2_ridge,7.0,9.2,2.1999999999999993,8.873849897310638,False,0.8315218406202995,1.0
extra_trees,random_forest,7.0,8.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
extra_trees,ridge,7.0,13.2,6.199999999999999,8.873849897310638,False,2.3433797326572083,1.0
extra_trees,svr_rbf,7.0,11.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
extra_trees,xgboost,7.0,6.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
gpr,hist_gbr,9.8,4.0,5.800000000000001,8.873849897310638,False,2.192193943453518,1.0
gpr,knn,9.8,12.0,2.1999999999999993,8.873849897310638,False,0.8315218406202995,1.0
gpr,lightgbm,9.8,5.0,4.800000000000001,8.873849897310638,False,1.814229470444291,1.0
gpr,mlp,9.8,1.2,8.600000000000001,8.873849897310638,False,3.2504944678793546,1.0
gpr,mlp_deep,9.8,2.0,7.800000000000001,8.873849897310638,False,2.9481228894719727,1.0
gpr,poly2_ridge,9.8,9.2,0.6000000000000014,8.873849897310638,False,0.22677868380553687,1.0
gpr,random_forest,9.8,8.0,1.8000000000000007,8.873849897310638,False,0.6803360514166092,1.0
gpr,ridge,9.8,13.2,3.3999999999999986,8.873849897310638,False,1.285079208231372,1.0
gpr,svr_rbf,9.8,11.0,1.1999999999999993,8.873849897310638,False,0.4535573676110724,1.0
gpr,xgboost,9.8,6.0,3.8000000000000007,8.873849897310638,False,1.4362649974350636,1.0
hist_gbr,knn,4.0,12.0,8.0,8.873849897310638,False,3.0237157840738176,1.0
hist_gbr,lightgbm,4.0,5.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
hist_gbr,mlp,4.0,1.2,2.8,8.873849897310638,False,1.058300524425836,1.0
hist_gbr,mlp_deep,4.0,2.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
hist_gbr,poly2_ridge,4.0,9.2,5.199999999999999,8.873849897310638,False,1.9654152596479812,1.0
hist_gbr,random_forest,4.0,8.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
hist_gbr,ridge,4.0,13.2,9.2,8.873849897310638,True,3.4772731516848903,1.0
hist_gbr,svr_rbf,4.0,11.0,7.0,8.873849897310638,False,2.6457513110645903,1.0
hist_gbr,xgboost,4.0,6.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
knn,lightgbm,12.0,5.0,7.0,8.873849897310638,False,2.6457513110645903,1.0
knn,mlp,12.0,1.2,10.8,8.873849897310638,True,4.082016308499654,0.354581539672129
knn,mlp_deep,12.0,2.0,10.0,8.873849897310638,True,3.779644730092272,0.6848946801476747
knn,poly2_ridge,12.0,9.2,2.8000000000000007,8.873849897310638,False,1.0583005244258366,1.0
knn,random_forest,12.0,8.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
knn,ridge,12.0,13.2,1.1999999999999993,8.873849897310638,False,0.4535573676110724,1.0
knn,svr_rbf,12.0,11.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
