found_by,vdd,vwl_boost,vwl_low,vblpre_ratio,cs,cbl_ratio,wacc,lacc,wsan,wsap_ratio,wen_ratio,t_write_pulse,t_sense_delay,retention_time_s,read_delay_ns,total_power_nw,read_margin_mv,g_read_margin_mv,write_efficiency,g_write_efficiency,g_read_delay_ns,feasible,retention_time_s@temperature_c27.0_cornerTT,read_delay_ns@temperature_c27.0_cornerTT,total_power_nw@temperature_c27.0_cornerTT,read_margin_mv@temperature_c27.0_cornerTT,retention_time_s@temperature_c85.0_cornerSS,read_delay_ns@temperature_c85.0_cornerSS,total_power_nw@temperature_c85.0_cornerSS,read_margin_mv@temperature_c85.0_cornerSS,retention_time_s@temperature_c125.0_cornerSS,read_delay_ns@temperature_c125.0_cornerSS,total_power_nw@temperature_c125.0_cornerSS,read_margin_mv@temperature_c125.0_cornerSS,retention_time_s@temperature_c85.0_cornerFF,read_delay_ns@temperature_c85.0_cornerFF,total_power_nw@temperature_c85.0_cornerFF,read_margin_mv@temperature_c85.0_cornerFF
nsga2,0.8997120415532761,0.7435052504749577,-0.279427474547581,0.38335245580734845,2.5135604974211913e-14,2.0133916482039003,6.672623083992183e-08,9.98588029190674e-08,5.188368335566819e-07,1.5837412261280444,3.840980215501795,9.777215490333597e-09,1.5451620467054322e-09,0.0060942875540593916,7.016557952150656,2.8445786566871387,141.74694307413085,-4.669877722965234,0.9109889217700833,-0.07175167267068625,-0.7661147349283115,True,16.310107561732323,2.6609139007653404,2.378959193289869,174.63955566678703,0.5786192898584102,6.587723577326594,2.4489982019847867,150.14500215755737,0.0060942875540593916,7.016557952150656,2.7790794317092056,141.74694307413085,0.46383694187743735,1.637039019307238,2.8445786566871387,169.32160433949423
nsga2,0.7618676667390484,0.7649053542937078,-0.39987427662512803,0.61321203696849,1.2027700691942516e-14,2.013728970669204,6.306758498947683e-08,5.003671306629356e-08,1.5802139088830097e-07,2.1280470188401717,1.4037164767583463,9.57603801145203e-09,1.77509389372088e-09,0.001058287130289509,27.240393856762445,0.6707664049817892,92.1716218714695,-2.68686487485878,0.9923868472609885,-0.1675139379541041,-0.09198687144125182,True,2.514492381380673,10.051860577269721,0.5927592529863295,95.92372206956134,0.07224581008175436,26.871188955395464,0.48570669075709755,96.42755088513451,0.001058287130289509,27.240393856762445,0.46925004662159026,92.1716218714695,0.07868645308662749,6.13218813633262,0.6707664049817892,98.48289327406343
nsga2,0.8667058404201273,1.0960454496733785,-0.36353115731541585,0.35666394720946865,3.690489012534307e-14,2.0057899929256386,6.750798317113737e-08,1.0279613774514019e-07,1.8812064911274198e-07,1.693868744119632,3.9252901818882595,9.593956715597964e-09,2.7553791777067395e-09,0.01131565007688741,28.536806355819216,3.799454094165254,173.844288646888,-5.9537715458755205,0.9818504412880189,-0.15511816622119873,-0.04877312147269279,True,29.19528389743635,10.06629340575985,3.242217026425577,186.21911954030594,0.7213666875808196,25.947838296821182,3.102288186107628,180.723159080678,0.01131565007688741,28.536806355819216,3.284191337356212,173.844288646888,0.6197322898943282,6.50549399380105,3.799454094165254,186.98880823231104
nsga2,0.9035630140223543,0.7502550464177681,-0.29461127797092346,0.6295704421525273,5.617044002235672e-15,2.031973171607823,6.599229064870143e-08,4.764799707889917e-08,1.3457077372677406e-07,2.13262207262097,1.5960253028896956,8.821559912217894e-09,2.0811009571894954e-09,0.0006389796076713343,4.661753070394398,0.552833488875811,107.87894801710131,-3.3151579206840522,0.9932765439335525,-0.16856063992182646,-0.8446082309868534,True,1.221381695424472,1.9671885409853525,0.47268757078405743,108.97199230340671,0.035446175882520206,3.928850943870633,0.46241423541090426,107.87894801710131,0.0006389796076713343,4.661753070394398,0.4933009120005934,109.8413230086134,0.037247135715166635,1.8071742578352143,0.552833488875811,111.60990098123021
nsga2,0.7618676667390484,0.9641095954641632,-0.39987427662512803,0.61321203696849,1.2027700691942516e-14,2.0138657005585396,6.306758498947683e-08,5.003671306629356e-08,1.5802139088830097e-07,1.9409518388280425,1.5600092356845683,9.57603801145203e-09,1.4119807834644579e-09,0.0014000148157771231,24.561272159247174,0.7591289781234468,96.20079386433723,-2.8480317545734892,0.9923716378369589,-0.16749604451406935,-0.1812909280250942,True,2.7432449802203904,9.354304684051895,0.635964424538481,100.39104791592659,0.09700626406571597,24.455570558716772,0.5980679444473885,101.17178859549776,0.0014000148157771231,24.561272159247174,0.5655053882198972,96.20079386433723,0.07746461445867707,5.9553826537814425,0.7591289781234468,101.03538014948725
nsga2,1.270736174917192,0.7797713287582501,-0.0020849499138218203,0.35768676702963875,3.9249241154216944e-14,2.008848965670287,6.483322847442916e-08,4.5453920869275886e-08,2.095189934103284e-07,2.265418641880954,1.0126036597489119,9.301290668067882e-09,3.511696161734587e-09,0.01703254490118127,3.9949948044166286,7.172213547599714,234.5599079438411,-8.382396317753644,0.9325685987157548,-0.09713952790088805,-0.8668335065194458,True,37.80441942495215,1.7686129035704277,6.437669247489777,251.85743288004963,0.931525519832676,3.064994612402745,6.140012078001311,239.14698890707095,0.01703254490118127,3.9949948044166286,6.523559053446842,234.5599079438411,1.0265410681277745,2.199150419498534,7.172213547599714,253.92747949309964
nsga2,0.7697337207129051,0.7649053542937078,-0.39987427662512803,0.5965281071637284,1.2027700691942516e-14,2.0136297915217707,6.306694396943802e-08,5.005683608958534e-08,1.577535021225701e-07,2.1280470188401717,1.4037164767583463,9.57603801145203e-09,6.006012675780016e-09,0.0012581646871282885,27.00339637813409,0.726379565972505,100.8940816292584,-3.0357632651703357,0.9928271364917871,-0.16803192528445546,-0.09988678739553028,True,2.520763019838925,9.180644131763948,0.6337750125611175,100.8940816292584,0.09078568392982789,25.67493801685247,0.5869140005175804,101.72035343444699,0.0012581646871282885,27.00339637813409,0.5588264848590603,103.03074317371888,0.10089347946715455,5.632806050427736,0.726379565972505,103.07560491376323
nsga2,0.7811220637599552,0.7649053542937078,-0.39987427662512803,0.5965281071637284,1.2027700691942516e-14,2.013728970669204,6.306758498947683e-08,5.003671306629356e-08,1.5802139088830097e-07,2.1280470188401717,1.4037164767583463,9.57603801145203e-09,1.77509389372088e-09,0.0012153537649260179,22.962290932886475,0.7211790916616175,98.63844551549374,-2.94553782061975,0.9924336909903471,-0.16756904822393776,-0.2345903022371175,True,2.6616146792404005,8.801917903510681,0.6320148458567626,102.5802094176566,0.088102192869068,22.37856298362191,0.5918967570086959,102.97882726316818,0.0012153537649260179,22.962290932886475,0.6036985588864037,98.63844551549374,0.0848768116108615,5.484664549146887,0.7211790916616175,104.49109264005732
nsga2,0.8640495202976349,1.0440183315889286,-0.34616860630314733,0.3666651879326031,3.580960345444933e-14,2.003805213637086,6.35623126942175e-08,5.2657575301147716e-08,1.870462769185062e-07,1.9313058951979993,3.5532111748798245,9.560309809058708e-09,5.987675101540648e-09,0.00982465335175124,26.634398973689656,3.335744646149697,180.7813925806327,-6.231255703225308,0.9946800245288008,-0.17021179356329505,-0.11218670087701146,True,23.638075948226902,9.429009295572179,3.0415261648069185,180.7813925806327,0.7545250042510147,24.97961417586928,2.702920647176431,181.7141655345609,0.00982465335175124,26.634398973689656,2.8415854891663925,181.6210940963004,0.6511640666452214,6.33249824415992,3.335744646149697,182.6248422376333
nsga2,1.2700456320754796,1.0589385228406714,-0.002686186197360144,0.35307544286815745,3.967401552129936e-14,2.04609643064278,6.26013775608284e-08,6.86879731173487e-08,1.7661484126162482e-07,2.9777842489301025,3.640869772159774,9.629998050223785e-09,6.10482439978239e-09,0.02172034752861246,3.141273503533384,10.91637088551926,256.54646686266625,-9.26185867450665,0.9802944937863844,-0.15328763974868762,-0.8952908832155538,True,47.006693688354744,1.3975739467967208,8.951386036227312,258.4029806229186,1.3300789259363581,2.427932721367961,8.11410029211552,258.226437917592,0.02172034752861246,3.141273503533384,8.599171799142269,256.54646686266625,1.2244857903947637,1.7512718697107206,10.91637088551926,258.6535236649914
