indicator,group,n,mean,std,median,iqr,min,max,mean_ci_low,mean_ci_high
epsilon,bayesian,7,8.275313901513822,3.499344227411284,7.6182583968376,4.060256370087824,4.284380814939755,14.20458541414391,5.981865929895169,10.740403820843449
epsilon,de,7,15.525584546923744,6.097961299282057,15.58479951208776,8.175288308815844,7.242165056449487,23.957307398385268,11.503686515314925,19.683755211583193
epsilon,moead,7,209.0140788173119,0.9996922546942721,208.85341650098871,1.4246222573171963,207.9572875859897,210.5810317774968,208.36002346365902,209.7110670287018
epsilon,nsga2,7,12.281774588877797,5.4178615915910635,12.992410187228243,9.100506517885469,6.096016611020529,19.34346312943765,8.576659162780023,15.94385916165822
epsilon,nsga3,7,30.921460981237477,13.776286737359023,26.182517660862743,14.258641237191377,17.48722622718575,54.5917797978974,22.382811297000703,40.95775925264019
epsilon,pso,7,16.685471487623804,7.710575966334951,15.581775783780287,13.169830359920216,7.907926238268176,26.550056066654108,11.532318804688588,22.00511654985946
