indicator,group,n,mean,std,median,iqr,min,max,mean_ci_low,mean_ci_high
igd_plus,bayesian,7,11.177148827768779,2.133211634963419,11.985630554696456,3.640423626709392,8.668240103050142,13.646732760213265,9.776565534511796,12.570781727429337
igd_plus,de,7,35.50568786459185,14.09869978129532,31.29957225233804,15.51870026952097,17.859070499396065,60.27563881244124,26.395137978750103,45.490880587091155
igd_plus,moead,7,0.19805788114259018,0.02578270014993847,0.1902954361541187,0.0382258688360223,0.1678539204633344,0.2323128348641084,0.18106667296052542,0.21614005108428977
igd_plus,nsga2,7,8.970688543787663,0.5764036056235593,8.868131431091445,0.7450277049571259,8.146552145232242,9.740221152730031,8.587199017530907,9.368964646644738
igd_plus,nsga3,7,8.787292343999624,1.621040262229074,9.573690191695558,2.5165270059091416,6.674564882903834,10.70324536712116,7.672869783571527,9.841474524589595
igd_plus,pso,7,34.88968556950298,9.303249922868643,33.44191981344949,8.060009385248328,21.877928926804643,49.97860775600806,28.840260619842756,41.619854075310045
