assist_config,retention_time_s,read_delay_ns,write_delay_ns,read_margin_mv,total_power_nw,energy_per_access_fj,leakage_current_fa,refresh_interval_ms,feasible_pct
baseline,0.28646481776276245,5.82911,1.224015,39.72400000000001,3.0399156569912864,28.647798725102547,1.5085314228335973,301.7426328760958,26.333333333333332
bitline_precharge_opt,0.899165099946952,5.706285,1.26393,49.58349999999997,3.4855192789440883,32.54177132695658,1.5153670798109637,531.8127295936773,25.333333333333336
combined_low_power,0.2812382842960893,5.46842,1.3594,67.9015,5.784420057625052,52.50959023065913,486.4238056904226,151.19313225013252,74.0
high_k_capacitor,0.0539861416349324,8.256305,1.52355,36.31200000000007,4.574125298821388,43.3051263365916,19.579239500191242,69.27366321275593,17.0
negative_wordline,0.18056857879410215,5.83538,1.22237,39.721000000000004,3.0387485117040707,28.629479641411805,18.181261624820706,212.14310691887937,25.333333333333336
refresh_interval_opt,0.28646481776276245,5.82911,1.224015,39.72400000000001,3.0399156569912864,28.647798725102547,1.5085314228335973,301.7426328760958,26.333333333333332
sense_amp_upsize,0.2864557496031295,3.98925,1.225295,39.27599999999998,3.420158988588646,32.65953622040148,1.508482421926164,301.7174579242361,28.000000000000004
wordline_boost,1.279739133038059,5.266095,0.884159,61.92649999999997,3.2328664421959354,29.260405006611002,2.674455712348948,675.468365676329,76.33333333333333
