assist_config,retention_time_s,read_delay_ns,write_delay_ns,read_margin_mv,total_power_nw,energy_per_access_fj,leakage_current_fa,refresh_interval_ms,feasible_pct
bitline_precharge_opt,213.8832569281164,-2.107096966775368,3.260989448658713,24.820008055583422,14.658420569267761,13.592571768671192,0.4531332177705849,76.24712972265174,25.333333333333336
combined_low_power,-1.8244940190182524,-6.187737064491838,11.060730464904411,70.93318900412844,90.28225484881051,83.29363011283573,32144.857371067104,-49.89334758266766,74.0
high_k_capacitor,-81.15435533879719,41.63920392649991,24.471513829487378,-8.589265934951019,50.46882265636816,51.16388785099084,1197.9006737170887,-77.04213602417869,17.0
negative_wordline,-36.96657753496238,0.10756359032511043,-0.13439377785403606,-0.007552109555952757,-0.03839400229843637,-0.06394586846454331,1105.229228216497,-29.694022718363623,25.333333333333336
refresh_interval_opt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.333333333333332
sense_amp_upsize,-0.0031655404331254466,-31.563308978557615,0.10457388185602934,-1.1277816936865137,12.508351365698744,14.003650101687072,-0.003248252352683334,-0.008343186913872813,28.000000000000004
wordline_boost,346.73518480649255,-9.658678597590376,-27.765672806297314,55.891904138555915,6.347241403257198,2.1384061211364935,77.28869759473092,123.85579367357602,76.33333333333333
