design_id,selection,yield_read_margin_mv,yield_write_efficiency,yield_read_delay_ns,yield_retention_time_s,yield_joint,n_trials,read_margin_mv_mean,read_margin_mv_std,read_margin_mv_p1,read_margin_mv_p99,read_margin_mv_cpk,write_efficiency_mean,write_efficiency_std,write_efficiency_p1,write_efficiency_p99,write_efficiency_cpk,read_delay_ns_mean,read_delay_ns_std,read_delay_ns_p1,read_delay_ns_p99,read_delay_ns_cpk,retention_time_s_mean,retention_time_s_std,retention_time_s_p1,retention_time_s_p99,retention_time_s_cpk
knee_0,knee,100.0,100.0,100.0,100.0,100.0,1000,259.75593197232246,4.132325888043661,250.35066831620733,269.63560005380003,18.936545530089784,0.9931884810153008,0.0004861015191916155,0.9919418459881132,0.9942525731375078,98.18832442889882,2.1331515145310798,0.1499038781844666,1.799080484934259,2.4860425268732995,61.96603855522432,36.28117790812542,2.2352458036931147,31.195514054663473,41.24714545522657,5.4009239682255865
weighted_1,weighted,100.0,100.0,100.0,100.0,100.0,1000,255.00710858857008,4.245266527211993,244.86253797155763,264.66305393754254,18.05988757236901,0.9908233935694015,0.0002649441117348075,0.9902661124971108,0.9914576534449009,177.17370989088315,1.2181055927228386,0.11311609108779445,0.9556505090298733,1.4870899673982156,84.81520807662471,46.25927798993011,2.428366847121836,40.407194968022154,51.31340945114662,6.341062518990485
best_retention_time_s_2,best_retention_time_s,100.0,100.0,100.0,100.0,100.0,1000,261.25760844835884,4.308435408873823,250.51152542274608,270.9071952530147,18.27868557278383,0.9903397443750125,0.00038818388470528956,0.9894966572929834,0.9912321366105937,120.50967759052207,2.4153917344006355,0.1997101706087234,2.055177722351237,2.903857223666585,46.04106738199752,43.76001270960771,2.1668848339459994,38.86258288476939,48.56205500267099,6.721786659674511
best_read_delay_ns_3,best_read_delay_ns,100.0,100.0,100.0,100.0,100.0,1000,225.83586955629218,4.968866384642399,215.27192773562012,237.41469653637878,13.472950300899535,0.9689123082384802,0.0023334200745222904,0.9635970148164247,0.9734663290359474,16.98684112315618,0.008272758652630522,0.02453740479491656,-0.04949675139801317,0.06383885251073024,407.42867867809707,2.990542907250971,0.21534407550910567,2.533247133182896,3.5357421239566325,4.530026192319098
best_total_power_nw_4,best_total_power_nw,100.0,100.0,100.0,100.0,100.0,1000,79.08696179726563,1.7571308956358354,74.93872865457352,83.213222833471,10.260469103658464,0.9864572386216819,0.0008405569633535409,0.9846312120699833,0.9882826650321014,54.11381761178256,9.47501520847328,1.8324807139202968,6.340349649769208,14.743426704620619,3.733551761392862,0.8134186534016895,0.046083183060595674,0.7101433015812421,0.9127993811465188,5.420767429890598
best_read_margin_mv_5,best_read_margin_mv,100.0,100.0,100.0,100.0,100.0,1000,285.83039615718894,4.5421291774956165,275.3355003222757,295.8886094098449,19.14156598991037,0.9653712638692593,0.0015197372211360341,0.9619778278668817,0.9686664497104781,25.305090525895213,0.5748399661351403,0.04640537709767331,0.48274575425818717,0.6991422977572471,211.36314994942103,1.9999032725784063,0.14678175498391516,1.6897962152340535,2.362452616270487,4.396330394947131
