feature,value,ale
vdd,0.7004826875474734,38.971689564119316
vdd,0.7720390350085259,24.675044752481607
vdd,0.8169041719659972,17.322104147693715
vdd,0.8503053899302054,12.324926990351322
vdd,0.8793480258999964,8.680457259538791
vdd,0.9029457770350596,5.95461334858318
vdd,0.927921289423109,3.407453333499845
vdd,0.9497554950224779,1.5211664388401687
vdd,0.9718478420360345,-0.0074696626606964855
vdd,0.9948114568017064,-1.523991222917907
vdd,1.0139531272796976,-2.5461003359475853
vdd,1.0343045093733851,-3.602075607257042
vdd,1.0567807123774076,-4.517447720969521
vdd,1.0755377038244622,-5.366284636243101
vdd,1.0941665018934916,-5.932540266261775
vdd,1.1125265639701358,-6.46082525000439
vdd,1.1293746931319042,-6.867956395400739
vdd,1.1504301214841104,-7.311055863711516
vdd,1.1695337936623744,-7.7342976837170525
vdd,1.1869320674339952,-8.039859817733472
vdd,1.2053648216329698,-8.277541830200938
vdd,1.2246271667704205,-8.505154337985658
vdd,1.2441232669912587,-8.759983623909186
vdd,1.2637961050345943,-8.9744041955068
vdd,1.282634853836836,-9.148554339164193
vdd,1.2999675242424713,-9.281913045516283
cs,5.000670820657073e-15,-4.579866503700078
cs,5.3585562048088605e-15,-4.406404334176702
cs,5.735138793310143e-15,-4.247005725272323
cs,6.1671049132653464e-15,-4.048554221101571
cs,6.619318044830288e-15,-3.84640386813124
cs,7.143402171287465e-15,-3.622483327551011
cs,7.710164873462485e-15,-3.3668736876568635
cs,8.32923232418215e-15,-3.0510994126665025
cs,8.969004133265617e-15,-2.8216075087043127
cs,9.73811346173252e-15,-2.510713210918968
cs,1.0570477938301433e-14,-2.098129381177797
cs,1.1380382574618666e-14,-1.735304441333958
cs,1.2211000861394213e-14,-1.4011387910780884
cs,1.3192512906619613e-14,-1.0002999711850968
cs,1.4336863694734387e-14,-0.5392772279779017
cs,1.5664038039684754e-14,-0.07044572129560489
cs,1.6994442871887484e-14,0.5537042349408328
cs,1.8530964165578772e-14,1.148956034147826
cs,2.036714954466707e-14,1.8879642633086018
cs,2.2243404285230663e-14,2.6495081214531284
cs,2.4324088480622162e-14,3.4519729674000175
cs,2.6697953883435077e-14,4.433592787672211
cs,2.954827635641188e-14,5.523035035945318
cs,3.2441610214409376e-14,6.617650796422122
cs,3.5826155405697187e-14,7.817980045763505
cs,3.9966109505986156e-14,9.261243046874451
vgs_retention,-1.20694419350453,-5.175734390957567
vgs_retention,-1.0319767883905817,-4.468364405775258
vgs_retention,-0.9778202915083329,-4.073225884132139
vgs_retention,-0.9351022962453396,-3.552549863025369
vgs_retention,-0.9005414968154863,-3.208979650072256
vgs_retention,-0.8708606847231666,-2.868140769063406
vgs_retention,-0.8476166619954958,-2.5149431711971584
vgs_retention,-0.8269214846132896,-2.223708428862269
vgs_retention,-0.8064067119313716,-1.9481877845199862
vgs_retention,-0.7878725292248573,-1.659548246498304
vgs_retention,-0.7696816918090296,-1.3836528186041237
vgs_retention,-0.7535200114412544,-1.1123893490219148
vgs_retention,-0.7363815313260944,-0.760435378818813
vgs_retention,-0.7176820045636878,-0.48470920655757865
vgs_retention,-0.7009813805488887,-0.1503255745823946
vgs_retention,-0.6822902954636788,0.22268518483427346
vgs_retention,-0.6627694377296385,0.6232282613527325
vgs_retention,-0.6434530575984774,1.0054729854304298
vgs_retention,-0.6251503759328751,1.4265592400406666
vgs_retention,-0.6035174405059104,1.8402700854433593
vgs_retention,-0.5789223077474948,2.4359914619448935
vgs_retention,-0.5514945464300688,3.1860459694301735
vgs_retention,-0.5227809690816757,3.8941484362584475
vgs_retention,-0.4864612054975451,4.691810418287412
vgs_retention,-0.44736264865748804,5.717762613259188
vgs_retention,-0.29314620917810624,10.540920265406973
charge_share_ratio,0.0769310240943721,3.5398352279043435
charge_share_ratio,0.0797438737410882,3.3795558317725036
charge_share_ratio,0.08254389390857662,3.222012493947026
charge_share_ratio,0.08545698845056415,3.062278908977396
charge_share_ratio,0.08930213257558714,2.8524527586144086
charge_share_ratio,0.09301302890895519,2.63377377915506
charge_share_ratio,0.09744453605410841,2.388571098811133
charge_share_ratio,0.10154483678055111,2.181762227264829
charge_share_ratio,0.10669851024811494,1.9117938801554937
charge_share_ratio,0.11155285777504606,1.662966188663608
charge_share_ratio,0.11712367921266857,1.402273382257475
charge_share_ratio,0.12281071304610135,1.1056870430222236
charge_share_ratio,0.12871102186045302,0.7926621877930518
charge_share_ratio,0.1358593534401745,0.48183357283060957
charge_share_ratio,0.14441155061757482,0.03498352004524419
charge_share_ratio,0.15247069477781466,-0.3435154870415009
charge_share_ratio,0.162119963354294,-0.7609771337048654
charge_share_ratio,0.17203613307804044,-1.1950954374794094
charge_share_ratio,0.1836732936178106,-1.6391614634939051
charge_share_ratio,0.19745342253902948,-2.099261407428272
charge_share_ratio,0.2146658124440704,-2.6590057371605065
charge_share_ratio,0.23266052767827425,-3.2148371513570035
charge_share_ratio,0.25217347038123794,-3.8132232528937564
charge_share_ratio,0.275265971138618,-4.34316713164869
charge_share_ratio,0.3006397830555413,-4.887669188723332
charge_share_ratio,0.3332372956785246,-5.696528710283158
vwl_low,-0.39999606542249455,3.6545927542333754
vwl_low,-0.3840621083082207,3.3924465753749984
vwl_low,-0.3696524524131343,3.0861285689443845
vwl_low,-0.35268228804814433,2.751274088718465
vwl_low,-0.3356118275691759,2.4551227774350752
vwl_low,-0.3200676555511964,2.1700926329074
vwl_low,-0.3025009669628451,1.8382915758926328
vwl_low,-0.2880909373453763,1.6027335046390778
vwl_low,-0.27274962127115426,1.3243923320324988
vwl_low,-0.2545343787444167,0.9279311269913952
vwl_low,-0.2373890167985899,0.6643533949437121
vwl_low,-0.22199776120517692,0.36666010036594665
vwl_low,-0.20495389967718275,0.07171801454023852
vwl_low,-0.1895233166514816,-0.21025716132450167
vwl_low,-0.1740910423010604,-0.4691905454726699
vwl_low,-0.1583423203229419,-0.7307684472739799
vwl_low,-0.14277330468601687,-1.0405683414115892
vwl_low,-0.1268555616282164,-1.3483266117264856
vwl_low,-0.11161132728149029,-1.6013250790227431
vwl_low,-0.09530375463040852,-1.8629369548248036
vwl_low,-0.08017503387771086,-2.1145834272857824
vwl_low,-0.06436066048921553,-2.4533023298365295
vwl_low,-0.049433238078123665,-2.711133857879278
vwl_low,-0.033525715707642956,-2.9502085280169714
vwl_low,-0.017876073208434942,-3.2515457350854406
vwl_low,-0.00011442539228234683,-3.561590427858434
sa_aspect,2.000712260688995,3.9260277948315214
sa_aspect,2.20222010312777,3.5157341891606344
sa_aspect,2.3936764389592726,3.075314837430077
sa_aspect,2.58062444685763,2.6929777505286303
sa_aspect,2.7916866545704635,2.3294373185426664
sa_aspect,3.0391471835557433,1.9148515926758134
sa_aspect,3.2826975733215598,1.5436719331261095
sa_aspect,3.5424332624182537,1.199174541183166
sa_aspect,3.8434197071637723,0.8672317579369446
sa_aspect,4.138964051653811,0.5514939296741042
sa_aspect,4.455409617791173,0.3040134359090021
sa_aspect,4.759084620819097,0.040449909065406686
sa_aspect,5.113292411954744,-0.23112452139105377
sa_aspect,5.475294642802982,-0.4567484066523515
sa_aspect,5.897161881643004,-0.7022680851537255
sa_aspect,6.3181412301481945,-0.908778171869637
sa_aspect,6.730540647570777,-1.139072641723248
sa_aspect,7.19026827766309,-1.3538362026193123
sa_aspect,7.687352038498519,-1.560435335379808
sa_aspect,8.211096319484936,-1.7366249621361738
sa_aspect,8.684128081525744,-1.8957760362105858
sa_aspect,9.244656982384459,-2.064762071484686
sa_aspect,9.931240302524124,-2.2414099811361647
sa_aspect,10.64087567701809,-2.433737443423356
sa_aspect,11.241095982355374,-2.5565641900160414
sa_aspect,11.98941571789069,-2.679240940867951
wsan,9.003205173100477e-08,4.175258445608276
wsan,9.909990464074966e-08,3.707193915038089
wsan,1.0771543975316727e-07,3.203974296781917
wsan,1.1612810010859334e-07,2.7782411697458054
wsan,1.2562589945567087e-07,2.376228588612454
wsan,1.3676162326000844e-07,1.9125877628930987
wsan,1.4772139079947018e-07,1.5070197185875527
wsan,1.594094968088214e-07,1.1359700473423722
wsan,1.7295388682236974e-07,0.7874112468332108
wsan,1.8625338232442148e-07,0.4682378111936445
wsan,2.0049343280060278e-07,0.22865362917461463
wsan,2.1415880793685936e-07,-0.03189208010623368
wsan,2.3009815853796345e-07,-0.3042784161188026
wsan,2.463882589261342e-07,-0.5225991914894355
wsan,2.653722846739351e-07,-0.7615452405827794
wsan,2.8431635535666875e-07,-0.9540682408935535
wsan,3.0287432914068496e-07,-1.1922466324568655
wsan,3.235620724948391e-07,-1.3944798591412422
wsan,3.459308417324333e-07,-1.5795797398979996
wsan,3.694993343768221e-07,-1.7469225427786519
wsan,3.9078576366865845e-07,-1.9024790811798145
wsan,4.1600956420730066e-07,-2.053389859690861
wsan,4.469058136135856e-07,-2.215929019376124
wsan,4.788394054658141e-07,-2.4192886155427535
wsan,5.058493192059918e-07,-2.543301364793929
wsan,5.39523707305081e-07,-2.6587767477619977
vblpre_ratio,0.35009338319307187,-3.8469153572134007
vblpre_ratio,0.3624983782363087,-3.3066619564797524
vblpre_ratio,0.37585598793746355,-2.711652154821894
vblpre_ratio,0.3876730055135014,-2.1811437926385104
vblpre_ratio,0.3988808322915096,-1.692734915042449
vblpre_ratio,0.41053903253214746,-1.2542354016751487
vblpre_ratio,0.4236878716103765,-0.7822850898136409
vblpre_ratio,0.4367174377271665,-0.2669931165469146
vblpre_ratio,0.4486951725389826,0.11694865130162357
vblpre_ratio,0.46042033560922924,0.38899217297971367
vblpre_ratio,0.4725307376481385,0.66214689152932
vblpre_ratio,0.4858660716883909,0.8179899523927312
vblpre_ratio,0.497385103995564,0.9985792211383884
vblpre_ratio,0.5096062655120115,1.1651061075467894
vblpre_ratio,0.5212427266024773,1.2574881689316446
vblpre_ratio,0.5345053120087969,1.3244093843956306
vblpre_ratio,0.5460663623155106,1.3344957207362351
vblpre_ratio,0.557115320132011,1.2658133609040738
vblpre_ratio,0.5686681365703776,1.1752268577452472
vblpre_ratio,0.5818781479491344,1.1053094645917008
vblpre_ratio,0.593338431437806,1.0322439055713395
vblpre_ratio,0.6055497463848779,0.9150128360410243
vblpre_ratio,0.6173699859322568,0.8338409450147668
vblpre_ratio,0.6283512050800849,0.6702062216875277
vblpre_ratio,0.6394688828889593,0.5784054108957188
vblpre_ratio,0.6499528380392271,0.40040651082824796
