feature,value,partial_dependence
vdd,0.7314975609573444,46.27619951355591
vdd,0.7452789458197913,47.07191878150247
vdd,0.7590603306822381,47.88375233932524
vdd,0.772841715544685,48.7093859066336
vdd,0.7866231004071318,49.525527344581626
vdd,0.8004044852695786,50.34633755004595
vdd,0.8141858701320255,51.159888237902514
vdd,0.8279672549944723,51.98724213801601
vdd,0.8417486398569192,52.82812739976105
vdd,0.855530024719366,53.69374919757198
vdd,0.8693114095818129,54.57457543688601
vdd,0.8830927944442597,55.45801099894675
vdd,0.8968741793067065,56.3496231220153
vdd,0.9106555641691534,57.26221521790065
vdd,0.9244369490316002,58.191920805400244
vdd,0.9382183338940471,59.135549982160974
vdd,0.9519997187564939,60.09303140181225
vdd,0.9657811036189408,61.07323575675
vdd,0.9795624884813876,62.078392008111834
vdd,0.9933438733438344,63.11020238530551
vdd,1.0071252582062813,64.18161857716015
vdd,1.0209066430687281,65.28212611361639
vdd,1.034688027931175,66.4068267251067
vdd,1.0484694127936218,67.56362031047212
vdd,1.0622507976560687,68.76253738275194
vdd,1.0760321825185155,69.99353413469387
vdd,1.0898135673809624,71.24570998218991
vdd,1.1035949522434092,72.51231013829681
vdd,1.117376337105856,73.79919432525556
vdd,1.1311577219683029,75.10498167678371
vdd,1.1449391068307497,76.42582511504949
vdd,1.1587204916931966,77.7634521766659
vdd,1.1725018765556434,79.11255471562795
vdd,1.1862832614180903,80.47375892934309
vdd,1.200064646280537,81.85149121710204
vdd,1.213846031142984,83.23674964733046
vdd,1.2276274160054308,84.62959257387551
vdd,1.2414088008678776,86.03333592874966
vdd,1.2551901857303245,87.44945952906416
vdd,1.2689715705927713,88.87245942696185
cbl_ratio,2.4973250739822506,76.28135835731015
cbl_ratio,2.727483819381306,75.38163119531222
cbl_ratio,2.9576425647803615,74.490874402839
cbl_ratio,3.1878013101794167,73.60841065681564
cbl_ratio,3.4179600555784724,72.73415915635759
cbl_ratio,3.6481188009775276,71.86690730571765
cbl_ratio,3.878277546376583,71.00786393048097
cbl_ratio,4.1084362917756385,70.15712509218577
cbl_ratio,4.338595037174693,69.314477463127
cbl_ratio,4.568753782573749,68.48018628022905
cbl_ratio,4.798912527972805,67.6555433122791
cbl_ratio,5.02907127337186,66.839756497631
cbl_ratio,5.259230018770915,66.03180739827076
cbl_ratio,5.489388764169971,65.23279528957913
cbl_ratio,5.719547509569026,64.4421924026714
cbl_ratio,5.949706254968081,63.65987143005742
cbl_ratio,6.179865000367137,62.886457042774914
cbl_ratio,6.410023745766193,62.121902893664156
cbl_ratio,6.640182491165247,61.36666486805928
cbl_ratio,6.870341236564303,60.61897995818691
cbl_ratio,7.100499981963359,59.879816525732025
cbl_ratio,7.3306587273624135,59.148640405236655
cbl_ratio,7.560817472761469,58.427517601685004
cbl_ratio,7.790976218160525,57.71437970010296
cbl_ratio,8.021134963559579,57.00987786961128
cbl_ratio,8.251293708958634,56.314320230084036
cbl_ratio,8.48145245435769,55.62782718157149
cbl_ratio,8.711611199756746,54.949463302358545
cbl_ratio,8.941769945155801,54.28102507601404
cbl_ratio,9.171928690554857,53.621795945233345
cbl_ratio,9.402087435953913,52.971752679585016
cbl_ratio,9.632246181352969,52.33057596818718
cbl_ratio,9.862404926752024,51.69974278389987
cbl_ratio,10.09256367215108,51.07826662501439
cbl_ratio,10.322722417550134,50.46499264473837
cbl_ratio,10.552881162949191,49.8586556213857
cbl_ratio,10.783039908348243,49.25861779265739
cbl_ratio,11.013198653747299,48.66589164229189
cbl_ratio,11.243357399146355,48.0815345389803
cbl_ratio,11.47351614454541,47.50651403161596
cbl_over_cs,2.4973250739822506,75.94302340363178
cbl_over_cs,2.727483819381306,75.04861363824499
cbl_over_cs,2.9576425647803615,74.16455093911874
cbl_over_cs,3.1878013101794167,73.28979739451123
cbl_over_cs,3.4179600555784724,72.42455689150621
cbl_over_cs,3.6481188009775276,71.56744119022177
cbl_over_cs,3.878277546376583,70.71613572262038
cbl_over_cs,4.1084362917756385,69.87281197513659
cbl_over_cs,4.338595037174693,69.03811311215705
cbl_over_cs,4.568753782573749,68.2107517028269
cbl_over_cs,4.798912527972805,67.39135790354531
cbl_over_cs,5.02907127337186,66.57983591642807
cbl_over_cs,5.259230018770915,65.77777393172842
cbl_over_cs,5.489388764169971,64.98581913753989
cbl_over_cs,5.719547509569026,64.20420440848049
cbl_over_cs,5.949706254968081,63.432770545732254
cbl_over_cs,6.179865000367137,62.67043688603478
cbl_over_cs,6.410023745766193,61.91634367358311
cbl_over_cs,6.640182491165247,61.17056604091979
cbl_over_cs,6.870341236564303,60.43226175171745
cbl_over_cs,7.100499981963359,59.703313039827435
cbl_over_cs,7.3306587273624135,58.98423812673791
cbl_over_cs,7.560817472761469,58.27546363026636
cbl_over_cs,7.790976218160525,57.57682023861176
cbl_over_cs,8.021134963559579,56.89002444178679
cbl_over_cs,8.251293708958634,56.21300070694351
cbl_over_cs,8.48145245435769,55.54515627222685
cbl_over_cs,8.711611199756746,54.88737216021309
cbl_over_cs,8.941769945155801,54.23850586574558
cbl_over_cs,9.171928690554857,53.59780127659117
cbl_over_cs,9.402087435953913,52.96714948002953
cbl_over_cs,9.632246181352969,52.34322637632906
cbl_over_cs,9.862404926752024,51.728079337685244
cbl_over_cs,10.09256367215108,51.120844442688345
cbl_over_cs,10.322722417550134,50.52142936365833
cbl_over_cs,10.552881162949191,49.9282052563411
cbl_over_cs,10.783039908348243,49.34455281349739
cbl_over_cs,11.013198653747299,48.76937833049554
cbl_over_cs,11.243357399146355,48.20367657355768
cbl_over_cs,11.47351614454541,47.64768292287692
vgs_retention,-0.9886965878090509,53.004732995303534
vgs_retention,-0.9744388332821776,53.483686198080946
vgs_retention,-0.9601810787553042,53.974247612443094
vgs_retention,-0.945923324228431,54.47387265737807
vgs_retention,-0.9316655697015576,54.98792051217263
vgs_retention,-0.9174078151746843,55.5137297719786
vgs_retention,-0.9031500606478109,56.05223624324458
vgs_retention,-0.8888923061209376,56.60259437156198
vgs_retention,-0.8746345515940642,57.16265114875973
vgs_retention,-0.860376797067191,57.73082992356553
vgs_retention,-0.8461190425403176,58.30966852102902
vgs_retention,-0.8318612880134443,58.901486063750895
vgs_retention,-0.817603533486571,59.49956258840908
vgs_retention,-0.8033457789596976,60.11129461887573
vgs_retention,-0.7890880244328242,60.7356319351806
vgs_retention,-0.7748302699059509,61.36762533874431
vgs_retention,-0.7605725153790777,62.0063461783332
vgs_retention,-0.7463147608522043,62.65996828799608
vgs_retention,-0.7320570063253309,63.32205676937336
vgs_retention,-0.7177992517984576,63.99273950901714
vgs_retention,-0.7035414972715843,64.67228798269223
vgs_retention,-0.6892837427447109,65.36627602806374
vgs_retention,-0.6750259882178375,66.06500857811095
vgs_retention,-0.6607682336909643,66.765770321989
vgs_retention,-0.646510479164091,67.47361845615727
vgs_retention,-0.6322527246372176,68.19008558963824
vgs_retention,-0.6179949701103443,68.91357721454933
vgs_retention,-0.603737215583471,69.64874792457995
vgs_retention,-0.5894794610565977,70.39029314572343
vgs_retention,-0.5752217065297243,71.13936406683136
vgs_retention,-0.560963952002851,71.89288059596743
vgs_retention,-0.5467061974759777,72.64863258064241
vgs_retention,-0.5324484429491043,73.40940631037451
vgs_retention,-0.5181906884222309,74.16864900436691
vgs_retention,-0.5039329338953576,74.92969704024398
vgs_retention,-0.4896751793684843,75.69537718307136
vgs_retention,-0.475417424841611,76.46073645406906
vgs_retention,-0.4611596703147377,77.22860381615087
vgs_retention,-0.4469019157878643,77.99616626880024
vgs_retention,-0.43264416126099103,78.76240327235928
vwl_boost,0.34423309788323275,55.27530905604287
vwl_boost,0.3651285886844156,55.6637935120273
vwl_boost,0.38602407948559847,56.103395524720455
vwl_boost,0.4069195702867813,56.594297332392514
vwl_boost,0.42781506108796413,57.13499121969811
vwl_boost,0.448710551889147,57.71222332912309
vwl_boost,0.46960604269032985,58.32507811042318
vwl_boost,0.4905015334915127,58.95556679738022
vwl_boost,0.5113970242926955,59.615990764855084
vwl_boost,0.5322925150938784,60.30175717563593
vwl_boost,0.5531880058950612,60.98681362135564
vwl_boost,0.574083496696244,61.66840616952011
vwl_boost,0.594978987497427,62.33756580827649
vwl_boost,0.6158744782986099,62.99759979228655
vwl_boost,0.6367699690997926,63.640677896771486
vwl_boost,0.6576654599009755,64.26557203419304
vwl_boost,0.6785609507021584,64.87632668962421
vwl_boost,0.6994564415033412,65.46493851599554
vwl_boost,0.720351932304524,66.02998037202894
vwl_boost,0.7412474231057069,66.5695362102997
vwl_boost,0.7621429139068897,67.08410471595536
vwl_boost,0.7830384047080725,67.57433293736696
vwl_boost,0.8039338955092554,68.03879954349212
vwl_boost,0.8248293863104383,68.47361727010794
vwl_boost,0.8457248771116211,68.88370643989191
vwl_boost,0.866620367912804,69.26786536047291
vwl_boost,0.8875158587139869,69.62536362412499
vwl_boost,0.9084113495151697,69.9575700041191
vwl_boost,0.9293068403163525,70.26414250527449
vwl_boost,0.9502023311175354,70.54930992113746
vwl_boost,0.9710978219187182,70.81404594683295
vwl_boost,0.9919933127199011,71.05764407115677
vwl_boost,1.012888803521084,71.2829172825651
vwl_boost,1.0337842943222668,71.48901784953924
vwl_boost,1.0546797851234495,71.67471774137456
vwl_boost,1.0755752759246324,71.84401443577288
vwl_boost,1.0964707667258153,71.9989024190433
vwl_boost,1.117366257526998,72.14166385769967
vwl_boost,1.138261748328181,72.27356511155301
vwl_boost,1.1591572391293639,72.39404227308647
vwl_overdrive,0.3442330978832328,55.533585041703866
vwl_overdrive,0.36512858868441567,55.83865699500794
vwl_overdrive,0.38602407948559847,56.2124534531004
vwl_overdrive,0.40691957028678133,56.64942144840972
vwl_overdrive,0.4278150610879642,57.149025451284295
vwl_overdrive,0.448710551889147,57.68500053837826
vwl_overdrive,0.46960604269032985,58.26371774431967
vwl_overdrive,0.4905015334915127,58.86471234795645
vwl_overdrive,0.5113970242926955,59.50479668380776
vwl_overdrive,0.5322925150938784,60.17163808654206
vwl_overdrive,0.5531880058950612,60.84483789000466
vwl_overdrive,0.574083496696244,61.51754908066781
vwl_overdrive,0.594978987497427,62.18242434924243
vwl_overdrive,0.6158744782986098,62.84008143874958
vwl_overdrive,0.6367699690997926,63.479219948447295
vwl_overdrive,0.6576654599009755,64.10231111452032
vwl_overdrive,0.6785609507021583,64.71219481538976
vwl_overdrive,0.6994564415033411,65.30485399892183
vwl_overdrive,0.720351932304524,65.87490362494083
vwl_overdrive,0.7412474231057068,66.41904353260001
vwl_overdrive,0.7621429139068896,66.94165721098666
vwl_overdrive,0.7830384047080725,67.44129216486758
vwl_overdrive,0.8039338955092553,67.91479311976374
vwl_overdrive,0.8248293863104381,68.36136581764266
vwl_overdrive,0.845724877111621,68.78544822677397
vwl_overdrive,0.866620367912804,69.18834878884859
vwl_overdrive,0.8875158587139866,69.5669008306953
vwl_overdrive,0.9084113495151696,69.92055526219421
vwl_overdrive,0.9293068403163525,70.24871689954749
vwl_overdrive,0.9502023311175352,70.55709837708633
vwl_overdrive,0.9710978219187181,70.84098550509384
vwl_overdrive,0.991993312719901,71.10683925734305
vwl_overdrive,1.0128888035210837,71.35534193362268
vwl_overdrive,1.0337842943222666,71.58210153265027
vwl_overdrive,1.0546797851234495,71.79085095721638
vwl_overdrive,1.0755752759246322,71.98291276044985
vwl_overdrive,1.0964707667258151,72.15725366119929
vwl_overdrive,1.117366257526998,72.31576638643998
vwl_overdrive,1.1382617483281807,72.46030115227992
vwl_overdrive,1.1591572391293636,72.59000664907786
charge_share_ratio,0.0801698565883506,56.809461220626645
charge_share_ratio,0.08544582997068605,56.92559956348399
charge_share_ratio,0.09072180335302149,57.055744115551356
charge_share_ratio,0.09599777673535695,57.1989808417319
charge_share_ratio,0.1012737501176924,57.35467434690739
charge_share_ratio,0.10654972350002784,57.522449769779925
charge_share_ratio,0.11182569688236328,57.700538470616564
charge_share_ratio,0.11710167026469873,57.89170146553099
charge_share_ratio,0.12237764364703418,58.09435889848287
charge_share_ratio,0.12765361702936961,58.311172143175234
charge_share_ratio,0.13292959041170507,58.54295602710962
charge_share_ratio,0.13820556379404053,58.79115404161578
charge_share_ratio,0.14348153717637596,59.05529850850605
charge_share_ratio,0.1487575105587114,59.33384369640581
charge_share_ratio,0.15403348394104688,59.62985714003065
charge_share_ratio,0.1593094573233823,59.94304615948944
charge_share_ratio,0.16458543070571774,60.273748290948404
charge_share_ratio,0.1698614040880532,60.622543435599496
charge_share_ratio,0.17513737747038866,60.98904892951902
charge_share_ratio,0.18041335085272409,61.37440136782135
charge_share_ratio,0.18568932423505954,61.77793731402502
charge_share_ratio,0.190965297617395,62.19902838083904
charge_share_ratio,0.19624127099973043,62.63921543197135
charge_share_ratio,0.20151724438206586,63.0973588641409
charge_share_ratio,0.20679321776440132,63.57066677711495
charge_share_ratio,0.21206919114673678,64.06178529697466
charge_share_ratio,0.2173451645290722,64.57356201149351
charge_share_ratio,0.22262113791140767,65.10894593772652
charge_share_ratio,0.22789711129374313,65.66568863028323
charge_share_ratio,0.23317308467607856,66.24530091559771
charge_share_ratio,0.23844905805841402,66.84800591344539
charge_share_ratio,0.24372503144074945,67.47194079661098
charge_share_ratio,0.2490010048230849,68.11985821442623
charge_share_ratio,0.2542769782054204,68.78968155413685
charge_share_ratio,0.2595529515877558,69.48321135821892
charge_share_ratio,0.26482892497009125,70.19893969426414
charge_share_ratio,0.2701048983524267,70.93878703185423
charge_share_ratio,0.2753808717347621,71.70422037406769
charge_share_ratio,0.2806568451170976,72.49450225611214
charge_share_ratio,0.28593281849943303,73.30967769292684
vblpre_ratio,0.36483109338365133,70.70780931754067
vblpre_ratio,0.37171144807808676,70.24843056825226
vblpre_ratio,0.3785918027725222,69.79251656500145
vblpre_ratio,0.3854721574669576,69.34079141997316
vblpre_ratio,0.392352512161393,68.89370970946368
vblpre_ratio,0.3992328668558284,68.45156080185816
vblpre_ratio,0.40611322155026386,68.01312211539067
vblpre_ratio,0.4129935762446993,67.5741047865554
vblpre_ratio,0.4198739309391347,67.1349395673326
vblpre_ratio,0.42675428563357015,66.69701856692747
vblpre_ratio,0.4336346403280056,66.25985772417701
vblpre_ratio,0.44051499502244096,65.82326492759478
vblpre_ratio,0.4473953497168764,65.38890663285665
vblpre_ratio,0.4542757044113118,64.95716086772555
vblpre_ratio,0.46115605910574725,64.53048707031537
vblpre_ratio,0.4680364138001827,64.1077856915638
vblpre_ratio,0.47491676849461806,63.68948730634444
vblpre_ratio,0.4817971231890535,63.273537305962336
vblpre_ratio,0.4886774778834889,62.86293246840341
vblpre_ratio,0.49555783257792435,62.45472980415676
vblpre_ratio,0.5024381872723598,62.05017698447162
vblpre_ratio,0.5093185419667952,61.654103971032725
vblpre_ratio,0.5161988966612306,61.26187849900405
vblpre_ratio,0.523079251355666,60.87079939640639
vblpre_ratio,0.5299596060501015,60.48305019569917
vblpre_ratio,0.5368399607445369,60.10739118783649
vblpre_ratio,0.5437203154389723,59.741697212689616
vblpre_ratio,0.5506006701334077,59.397114445668606
vblpre_ratio,0.5574810248278431,59.07927648473188
vblpre_ratio,0.5643613795222786,58.77819161406765
vblpre_ratio,0.571241734216714,58.49533148797201
vblpre_ratio,0.5781220889111494,58.22237736965867
vblpre_ratio,0.5850024436055848,57.957442998648716
vblpre_ratio,0.5918827983000203,57.71292136652771
vblpre_ratio,0.5987631529944557,57.48632757098801
vblpre_ratio,0.6056435076888911,57.28117498756582
vblpre_ratio,0.6125238623833266,57.09855681900837
vblpre_ratio,0.6194042170777619,56.933470258760934
vblpre_ratio,0.6262845717721974,56.78339152274485
vblpre_ratio,0.6331649264666328,56.63563544421319
