feature,value,ale
cs,1.468376073010092e-14,0.007276138639176019
cs,1.5942459927812943e-14,0.004728856875335606
cs,1.7442916568570653e-14,0.000905759536965603
cs,1.89041550297778e-14,-0.0027132153487777755
cs,2.033287770681171e-14,-0.006735699039473644
cs,2.212152540182035e-14,-0.011186940702215292
cs,2.393037559574917e-14,-0.016068136071679492
cs,2.6165381861182214e-14,-0.0208464927718189
cs,2.847765888363636e-14,-0.026439174839932862
cs,3.0789302052861904e-14,-0.03251867356307882
cs,3.3695213755780416e-14,-0.04025235364428575
cs,3.6873597336345066e-14,-0.04879396184753924
cs,3.9989983501892536e-14,-0.05755679366319203
sa_aspect,2.000525426400671,0.023830331717105836
sa_aspect,2.170114678120926,0.022726052981727037
sa_aspect,2.3107595041407096,0.021841405433411572
sa_aspect,2.4782061265793636,0.020703981388487516
sa_aspect,2.6604392789256526,0.019539524957526304
sa_aspect,2.841652532381275,0.018374778747528856
sa_aspect,3.04226624994339,0.0170968675469504
sa_aspect,3.263674693771209,0.015570721601052905
sa_aspect,3.5171903881203415,0.013905831654200554
sa_aspect,3.777924787446759,0.012115092659004244
sa_aspect,4.059229792316506,0.0102592412283084
sa_aspect,4.3546198376691745,0.00833296880018122
sa_aspect,4.6684880944061184,0.006232573275348048
sa_aspect,5.0341176681279585,0.0038011273724373462
sa_aspect,5.418896414539707,0.0013075971874589622
sa_aspect,5.8551368384199165,-0.0014438004487134747
sa_aspect,6.305534267946235,-0.00434833625003116
sa_aspect,6.801048058752137,-0.007671317605360099
sa_aspect,7.330138456704797,-0.011027112899577453
sa_aspect,7.944601349330138,-0.014854625436105093
sa_aspect,8.47907929037067,-0.018348741849721496
sa_aspect,9.085861216002117,-0.02235180911334455
sa_aspect,9.727535606481862,-0.026380281935519348
sa_aspect,10.509481581285218,-0.03157361008163235
sa_aspect,11.207250875189084,-0.03622699997970067
sa_aspect,11.999264979985263,-0.0414114609510235
vdd,0.7000906726978401,-0.03713585205637578
vdd,0.7249461027928545,-0.02591483527788122
vdd,0.7482630665733954,-0.018992584336338138
vdd,0.7730594083678399,-0.013919956590766114
vdd,0.7987917046611767,-0.010303387221187808
vdd,0.8223177562356083,-0.007770703619366829
vdd,0.8461064586781032,-0.004188628862219164
vdd,0.8703713513266063,-0.0019988166555644296
vdd,0.8926249731981857,-0.00046696890565724875
vdd,0.9194572067744634,0.001304929218235197
vdd,0.945010467534928,0.0026028542224862533
vdd,0.9698632772609582,0.0038728620143571937
vdd,0.994259130501767,0.005066461566678608
vdd,1.0158011432561087,0.005947824900796324
vdd,1.0409389914786877,0.006648152657948943
vdd,1.063178792122354,0.007110241563414464
vdd,1.0863945580513632,0.007602875464149672
vdd,1.1101733846693076,0.008023397982063897
vdd,1.1329515356535023,0.008309474527126354
vdd,1.1550833075856113,0.008585646960368468
vdd,1.1803967286528674,0.008783062920312668
vdd,1.2020409706930197,0.009074617900774296
vdd,1.2257520812256308,0.009330865586090475
vdd,1.2522932019296755,0.00945563806161058
vdd,1.2759979234549845,0.009502981062856769
vdd,1.2999622809657565,0.009469846916086634
temperature_k,233.1507613430106,0.018243734303776703
temperature_k,240.07389914012003,0.016880820156753837
temperature_k,246.68554663217074,0.01575738434915705
temperature_k,253.34116364507287,0.01441040055679571
temperature_k,259.8813064473092,0.01308282604338062
temperature_k,267.11916056744104,0.011719533485397495
temperature_k,273.50011099289327,0.010486653691114112
temperature_k,279.7944158118222,0.009209621747117109
temperature_k,287.0510672394652,0.007854939076688303
temperature_k,293.21239620371955,0.0065894626192175045
temperature_k,299.94086197864726,0.005147821477230717
temperature_k,307.0702775088411,0.003344283975505227
temperature_k,314.58717165470995,0.0017275201274489158
temperature_k,321.2387925228739,9.641039442367244e-05
temperature_k,327.12360977618886,-0.0011888583005735913
temperature_k,333.79155217353605,-0.0029445003136137
temperature_k,339.8725706355537,-0.004543816085404925
temperature_k,346.3808742773271,-0.006123673768502615
temperature_k,353.1770460519288,-0.00785364864690281
temperature_k,360.3206314422812,-0.009949187878366295
temperature_k,367.135133965607,-0.01194931619580969
temperature_k,373.6076383692631,-0.013750478474301886
temperature_k,379.67131729899864,-0.015724615242530694
temperature_k,385.70385971961605,-0.017937080751437594
temperature_k,392.29671764038324,-0.02016951153481076
temperature_k,398.14646408308295,-0.022416724811752407
