feature,value,partial_dependence
cbl_ratio,5.2948271633320045,-1.7679966843257289
cbl_ratio,5.526394595890005,-1.81927590565527
cbl_ratio,5.757962028448005,-1.8657424525177175
cbl_ratio,5.989529461006005,-1.9107860525212395
cbl_ratio,6.221096893564005,-1.9580738456630646
cbl_ratio,6.452664326122005,-2.011533725090807
cbl_ratio,6.6842317586800055,-2.0703680968966207
cbl_ratio,6.915799191238006,-2.1325655432981274
cbl_ratio,7.147366623796006,-2.1971049192806675
cbl_ratio,7.378934056354006,-2.266943475732981
cbl_ratio,7.610501488912006,-2.3414757341759382
cbl_ratio,7.842068921470006,-2.417247322803486
cbl_ratio,8.073636354028006,-2.4924084899599115
cbl_ratio,8.305203786586006,-2.562491320554819
cbl_ratio,8.536771219144006,-2.626973360301824
cbl_ratio,8.768338651702006,-2.6847223728241643
cbl_ratio,8.999906084260006,-2.7394410985420747
cbl_ratio,9.231473516818006,-2.791321732823759
cbl_ratio,9.463040949376007,-2.841697517473718
cbl_ratio,9.694608381934007,-2.892851986214645
cbl_ratio,9.926175814492007,-2.94815975389433
cbl_ratio,10.157743247050007,-3.010107930608658
cbl_ratio,10.389310679608007,-3.076270739290325
cbl_ratio,10.620878112166007,-3.1451118020920985
cbl_ratio,10.852445544724008,-3.2122724450641007
cbl_ratio,11.084012977282008,-3.2777945942609588
cbl_ratio,11.315580409840008,-3.343694497633598
cbl_ratio,11.547147842398008,-3.4118617328947605
temperature_k,239.84113727964726,-1.3405494353388772
temperature_k,243.66053372869578,-1.3673367515090105
temperature_k,247.4799301777443,-1.395366357088858
temperature_k,251.29932662679283,-1.4245478305605281
temperature_k,255.11872307584133,-1.4549764040737991
temperature_k,258.9381195248899,-1.486763694942706
temperature_k,262.7575159739384,-1.5197132124109096
temperature_k,266.5769124229869,-1.5545543198304874
temperature_k,270.39630887203543,-1.5907448204168204
temperature_k,274.21570532108393,-1.6287224093021782
temperature_k,278.0351017701325,-1.666852959565039
temperature_k,281.854498219181,-1.705986353525845
temperature_k,285.67389466822954,-1.7457885624879164
temperature_k,289.49329111727803,-1.7864948534235745
temperature_k,293.31268756632653,-1.8276478398196747
temperature_k,297.1320840153751,-1.8689929071765932
temperature_k,300.9514804644236,-1.9107117132155496
temperature_k,304.77087691347214,-1.9532343256568752
temperature_k,308.59027336252063,-1.9964156162218663
temperature_k,312.4096698115692,-2.0400514288723075
temperature_k,316.2290662606177,-2.083750364826301
temperature_k,320.0484627096662,-2.129555217410242
temperature_k,323.86785915871474,-2.1774058265527136
temperature_k,327.68725560776323,-2.227291749951988
temperature_k,331.50665205681173,-2.27879473361936
temperature_k,335.3260485058603,-2.3318000597747552
temperature_k,339.14544495490884,-2.3863809324150287
temperature_k,342.96484140395734,-2.4411257467611964
temperature_k,346.78423785300583,-2.4962254440737635
temperature_k,350.6036343020544,-2.5513095867981876
temperature_k,354.4230307511029,-2.6065343031758093
temperature_k,358.2424272001514,-2.662326361868437
temperature_k,362.06182364919994,-2.718044211005322
temperature_k,365.8812200982485,-2.7731935141998485
temperature_k,369.700616547297,-2.8289827791570725
temperature_k,373.5200129963455,-2.886203341814964
temperature_k,377.33940944539404,-2.9443135074583386
temperature_k,381.15880589444254,-3.002871835281348
temperature_k,384.97820234349103,-3.0625924192487703
temperature_k,388.7975987925396,-3.123870414741923
