feature,value,ale
sa_drive_ratio,5545974.641401526,-0.05588800921243199
sa_drive_ratio,6390974.864980804,-0.07115133518271528
sa_drive_ratio,7619371.544975394,-0.09086447433913229
sa_drive_ratio,9430593.652890205,-0.11484607869855755
sa_drive_ratio,12538158.455029558,-0.14461549563105153
sa_drive_ratio,37559995.436321236,-0.19930503221286394
stored_charge_c,3.5510198379811266e-15,-0.10962118886626192
stored_charge_c,4.941106948681906e-15,-0.09462794426320081
stored_charge_c,5.668944164455282e-15,-0.0862548128104878
stored_charge_c,6.282880473447828e-15,-0.0796210517744963
stored_charge_c,6.859882167093981e-15,-0.07359318103236251
stored_charge_c,7.435949429275095e-15,-0.06766771108253501
stored_charge_c,8.065326288914077e-15,-0.061393031847445254
stored_charge_c,8.624669658451621e-15,-0.05605083647384899
stored_charge_c,9.480564484241175e-15,-0.04799961517393699
stored_charge_c,1.0406442887718475e-14,-0.03973621797427336
stored_charge_c,1.1241024305666916e-14,-0.03244749222978714
stored_charge_c,1.2170300987526428e-14,-0.024834745143995626
stored_charge_c,1.3263637427452609e-14,-0.016461272738558963
stored_charge_c,1.466409405503315e-14,-0.00604604450836943
stored_charge_c,1.5908813584894236e-14,0.002657145463625346
stored_charge_c,1.7341746243245096e-14,0.012176863133304516
stored_charge_c,1.8899389837469558e-14,0.02264654082097338
stored_charge_c,2.0698362828975452e-14,0.034206112898689287
stored_charge_c,2.2388494577144654e-14,0.044514626596042314
stored_charge_c,2.404634170017772e-14,0.05423608846014423
stored_charge_c,2.6102077411962276e-14,0.06593883470085903
stored_charge_c,2.8259373682566057e-14,0.07745144526139865
stored_charge_c,3.1288799363897535e-14,0.09255353795773634
stored_charge_c,3.4540473300413897e-14,0.1064517493277121
stored_charge_c,3.947678282939387e-14,0.12359698389975442
stored_charge_c,5.0991189120126665e-14,0.15992521739932036
vgs_retention,-1.2048857330724216,0.32249085113334974
vgs_retention,-1.0058651545682307,0.084842615725745
vgs_retention,-0.9455865902928101,0.06882549870926469
vgs_retention,-0.9012936290093254,0.05871857790913637
vgs_retention,-0.8723955377010446,0.05199477285392584
vgs_retention,-0.8424034220591792,0.043261233834195056
vgs_retention,-0.8201899964302486,0.038597546071176214
vgs_retention,-0.8004872381108017,0.03320888537074762
vgs_retention,-0.7815644418401376,0.027312201855414664
vgs_retention,-0.7633655020080088,0.022564660919711266
vgs_retention,-0.7434381161674396,0.016888298556342718
vgs_retention,-0.7217716425468853,0.010522413238448103
vgs_retention,-0.7028134869946155,0.004119636873750443
vgs_retention,-0.6839621647223995,-0.0031040708795201932
vgs_retention,-0.6651130794993707,-0.009941486443932057
vgs_retention,-0.6479993144954335,-0.01654418365558319
vgs_retention,-0.6289353365477104,-0.023526791840668804
vgs_retention,-0.6121611489698028,-0.029208401405208972
vgs_retention,-0.5918562467388093,-0.03759704553073201
vgs_retention,-0.5706515637955535,-0.047062654344013355
vgs_retention,-0.5482255253315547,-0.057848664227841406
vgs_retention,-0.5262097110980637,-0.0673236799634947
vgs_retention,-0.4955388897287269,-0.08011729990392402
vgs_retention,-0.4611585653679474,-0.0935920087960912
vgs_retention,-0.4146758975433445,-0.11792635821683811
vgs_retention,-0.2695569490255464,-0.19955454784336002
signal_charge_c,1.4322805247875298e-15,-0.10777040627180533
signal_charge_c,2.2978102358094724e-15,-0.08662617191971857
signal_charge_c,2.7076757406595266e-15,-0.07787086109879568
signal_charge_c,3.026233502016477e-15,-0.07107524718894845
signal_charge_c,3.3293889882357998e-15,-0.06479497370928908
signal_charge_c,3.668164909179267e-15,-0.05819958761004274
signal_charge_c,3.939111920202212e-15,-0.05305457586396693
signal_charge_c,4.329126968380544e-15,-0.046048635479303456
signal_charge_c,4.7012485391420135e-15,-0.039685260193094984
signal_charge_c,5.061632911492651e-15,-0.03376714141987838
signal_charge_c,5.512710776473027e-15,-0.026765702023723817
signal_charge_c,5.980827835086427e-15,-0.01985324239350024
signal_charge_c,6.528748903211994e-15,-0.012321736481746892
signal_charge_c,7.148224280312062e-15,-0.004016016885129509
signal_charge_c,7.781351091278719e-15,0.0038121519214839583
signal_charge_c,8.506421434981764e-15,0.01244345109428742
signal_charge_c,9.348291079838075e-15,0.021641298611556184
signal_charge_c,1.023388744409216e-14,0.03029647129523401
signal_charge_c,1.1083832395827773e-14,0.03892732541262815
signal_charge_c,1.1992840059156442e-14,0.04703938581896901
signal_charge_c,1.3038878052472515e-14,0.05594627115134039
signal_charge_c,1.4179817547209213e-14,0.06484527137257272
signal_charge_c,1.5497089773140508e-14,0.07507572222394714
signal_charge_c,1.747922115632275e-14,0.08841659554925506
signal_charge_c,2.052314283759002e-14,0.10685498397350697
signal_charge_c,3.245189565949036e-14,0.15655063011416276
wsan,9.005670003890476e-08,-0.07317432420749782
wsan,9.731100421187501e-08,-0.06878037591476452
wsan,1.0448906806736993e-07,-0.06474917922276618
wsan,1.1259813531937089e-07,-0.05999615322627247
wsan,1.2106558368879727e-07,-0.05542404578816109
wsan,1.2952746793352382e-07,-0.05100061472689432
wsan,1.3882210624884746e-07,-0.045022893531519885
wsan,1.4942317348514436e-07,-0.039876806234087875
wsan,1.6009548563549808e-07,-0.03398470623969988
wsan,1.7208745445914994e-07,-0.027492663678226725
wsan,1.850603589534494e-07,-0.021348533744512677
wsan,1.9829821939907533e-07,-0.015287314056766504
wsan,2.1213642029363215e-07,-0.00918429490980259
wsan,2.2893624755274909e-07,-0.0021815382594984334
wsan,2.4591341741171907e-07,0.004267424209626017
wsan,2.6726213883531335e-07,0.012541168057707094
wsan,2.8838294713602596e-07,0.0205961535559996
wsan,3.105413102259301e-07,0.0277434467860236
wsan,3.305361645138895e-07,0.033927789328089084
wsan,3.5455728686011825e-07,0.041691808164848465
wsan,3.8337206646328234e-07,0.050702199118762614
wsan,4.086095381135969e-07,0.05718585507041481
wsan,4.39384721212266e-07,0.06567671928673262
wsan,4.71641635225713e-07,0.07558961685318132
wsan,5.042405544044627e-07,0.08402783114403105
wsan,5.396756725486267e-07,0.09355343216505456
